head_id,relation,tail_id,source_doc_id,source_chunk_id,confidence,role,valid_from,valid_to
600276,PARTICIPATES_IN,EVT-1439,2080,2080002,0.9,主体,,
600276,PARTICIPATES_IN,EVT-1505,2104,2104002,0.9,主体,,
600309,HAS_EXECUTIVE,PER-0111,1026,1026002,0.9,,,
600309,HAS_EXECUTIVE,PER-0111,1500,1500002,0.9,,,
600309,HAS_EXECUTIVE,PER-0218,1026,1026002,0.9,,,
600309,HAS_EXECUTIVE,PER-0251,1026,1026002,0.9,,,
600309,PARTICIPATES_IN,EVT-0050,1026,1026000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0189,1091,1091000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0190,1091,1091001,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0191,1091,1091000,0.9,主体,,
600309,PARTICIPATES_IN,EVT-0202,1097,1097000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0203,1097,1097000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0523,1246,1246000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0699,1329,1329000,0.95,主体,,
600309,PARTICIPATES_IN,EVT-0700,1329,1329001,0.9,主体,,
600309,PARTICIPATES_IN,EVT-0829,1383,1383000,0.85,涉及方,,
600309,PARTICIPATES_IN,EVT-1047,1500,1500003,0.95,合作方,,
600309,PARTICIPATES_IN,EVT-1466,2090,2090000,0.9,合作方,,
600406,HAS_EXECUTIVE,PER-0221,1184,1184002,0.9,,,
600406,HAS_EXECUTIVE,PER-0310,1184,1184002,0.9,,,
600406,HAS_EXECUTIVE,PER-0318,1184,1184002,0.9,,,
600406,HAS_EXECUTIVE,PER-0373,1018,1018000,0.95,,,
600406,HAS_EXECUTIVE,PER-0373,1103,1103000,0.95,,,
600406,HAS_EXECUTIVE,PER-0373,1159,1159000,0.9,,,
600406,HAS_EXECUTIVE,PER-0373,1291,1291000,0.95,,,
600406,PARTICIPATES_IN,EVT-0036,1018,1018003,0.95,主体,,
600406,PARTICIPATES_IN,EVT-0037,1018,1018000,0.95,主体,,
600406,PARTICIPATES_IN,EVT-0038,1019,1019000,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0039,1019,1019000,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0040,1019,1019002,0.85,主体,,
600406,PARTICIPATES_IN,EVT-0212,1018,1018000,0.95,主体,,
600406,PARTICIPATES_IN,EVT-0212,1103,1103001,0.95,主体,,
600406,PARTICIPATES_IN,EVT-0213,1103,1103002,0.95,主体,,
600406,PARTICIPATES_IN,EVT-0317,1159,1159000,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0318,1159,1159002,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0319,1159,1159002,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0320,1159,1159003,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0384,1184,1184000,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0385,1184,1184001,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0563,1267,1267001,0.9,涉及方,,
600406,PARTICIPATES_IN,EVT-0614,1291,1291000,0.9,涉及方,,
600406,PARTICIPATES_IN,EVT-0774,1362,1362004,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0775,1362,1362005,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0776,1362,1362006,0.9,主体,,
600406,PARTICIPATES_IN,EVT-0777,1362,1362005,0.9,主体,,
600420,PARTICIPATES_IN,EVT-0890,1413,1413000,0.95,主体,,
600420,PARTICIPATES_IN,EVT-1186,1575,1575003,0.85,主体,,
600438,BELONGS_TO,IND-0022,1365,1365031,0.9,,,
600438,HAS_EXECUTIVE,PER-0007,1365,1365029,0.95,,,
600438,HAS_EXECUTIVE,PER-0050,1158,1158000,0.9,,,
600438,HAS_EXECUTIVE,PER-0050,1365,1365029,0.95,,,
600438,PARTICIPATES_IN,EVT-0139,1069,1069002,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0140,1069,1069003,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0141,1069,1069001,0.88,主体,,
600438,PARTICIPATES_IN,EVT-0142,1069,1069006,0.88,主体,,
600438,PARTICIPATES_IN,EVT-0209,1101,1101002,0.95,主体,,
600438,PARTICIPATES_IN,EVT-0210,1101,1101002,0.8,涉及方,,
600438,PARTICIPATES_IN,EVT-0314,1158,1158000,0.95,主体,,
600438,PARTICIPATES_IN,EVT-0315,1158,1158001,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0316,1158,1158002,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0411,1195,1195001,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0412,1195,1195001,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0413,1195,1195002,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0521,1245,1245001,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0522,1245,1245002,0.9,主体,,
600438,PARTICIPATES_IN,EVT-0683,1321,1321000,0.95,主体,,
600438,PARTICIPATES_IN,EVT-0684,1321,1321004,0.95,主体,,
600438,PARTICIPATES_IN,EVT-0785,1365,1365033,0.95,主体,,
600438,PARTICIPATES_IN,EVT-0786,1365,1365027,0.95,主体,,
600438,PARTICIPATES_IN,EVT-1329,2042,2042000,0.9,主体,,
600438,PARTICIPATES_IN,EVT-1351,2049,2049000,0.9,涉及方,,
600488,PARTICIPATES_IN,EVT-0878,1405,1405000,0.95,主体,,
600488,PARTICIPATES_IN,EVT-1021,1487,1487000,0.8,涉及方,,
600488,PARTICIPATES_IN,EVT-1141,1548,1548001,0.9,主体,,
600488,PARTICIPATES_IN,EVT-1142,1548,1548001,0.85,主体,,
600488,PARTICIPATES_IN,EVT-1160,1559,1559001,0.95,主体,,
600519,HAS_EXECUTIVE,PER-0023,1217,1217002,0.95,,,
600519,HAS_EXECUTIVE,PER-0082,1216,1216000,0.9,,,
600519,HAS_EXECUTIVE,PER-0290,1217,1217002,0.95,,,
600519,HAS_EXECUTIVE,PER-0399,1217,1217002,0.95,,,
600519,PARTICIPATES_IN,EVT-0456,1214,1214002,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0457,1215,1215012,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0458,1215,1215014,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0458,1215,1215014,0.9,涉及方,,
600519,PARTICIPATES_IN,EVT-0459,1215,1215013,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0460,1216,1216000,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0461,1216,1216001,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0462,1216,1216001,0.9,主体,,
600519,PARTICIPATES_IN,EVT-0463,1217,1217001,0.95,主体,,
600519,PARTICIPATES_IN,EVT-0622,1295,1295000,0.95,主体,,
600519,PARTICIPATES_IN,EVT-0802,1371,1371000,0.95,主体,,
600519,PARTICIPATES_IN,EVT-0803,1371,1371001,0.95,主体,,
600519,PARTICIPATES_IN,EVT-1293,2026,2026003,0.9,涉及方,,
600521,HAS_EXECUTIVE,PER-0296,2059,2059002,0.9,,,
600521,PARTICIPATES_IN,EVT-0893,1416,1416000,0.9,主体,,
600521,PARTICIPATES_IN,EVT-0893,1416,1416000,0.9,涉及方,,
600521,PARTICIPATES_IN,EVT-0894,1416,1416001,0.8,主体,,
600521,PARTICIPATES_IN,EVT-0969,1460,1460000,0.9,主体,,
600521,PARTICIPATES_IN,EVT-0970,1460,1460002,0.85,主体,,
600521,PARTICIPATES_IN,EVT-1173,1568,1568001,0.9,主体,,
600521,PARTICIPATES_IN,EVT-1374,2057,2057002,0.9,主体,,
600521,PARTICIPATES_IN,EVT-1377,2058,2058004,0.95,主体,,
600522,HAS_EXECUTIVE,PER-0316,1112,1112001,0.95,,,
600522,HAS_EXECUTIVE,PER-0334,1112,1112001,0.95,,,
600522,HAS_EXECUTIVE,PER-0334,1148,1148000,0.9,,,
600522,HAS_EXECUTIVE,PER-0393,1112,1112001,0.95,,,
600522,HAS_EXECUTIVE,PER-0437,1112,1112001,0.95,,,
600522,PARTICIPATES_IN,EVT-0226,1112,1112000,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0227,1112,1112000,0.85,主体,,
600522,PARTICIPATES_IN,EVT-0290,1148,1148000,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0291,1148,1148001,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0292,1148,1148002,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0293,1149,1149010,0.95,主体,,
600522,PARTICIPATES_IN,EVT-0294,1149,1149008,0.95,主体,,
600522,PARTICIPATES_IN,EVT-0520,1244,1244002,0.92,主体,,
600522,PARTICIPATES_IN,EVT-0619,1244,1244000,0.92,主体,,
600522,PARTICIPATES_IN,EVT-0619,1294,1294000,0.95,主体,,
600522,PARTICIPATES_IN,EVT-0620,1294,1294002,0.95,主体,,
600522,PARTICIPATES_IN,EVT-0621,1244,1244001,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0621,1294,1294001,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0679,1320,1320005,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0680,1320,1320005,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0681,1320,1320006,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0682,1320,1320007,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0781,1364,1364000,0.95,主体,,
600522,PARTICIPATES_IN,EVT-0782,1364,1364002,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0783,1364,1364004,0.9,主体,,
600522,PARTICIPATES_IN,EVT-0784,1364,1364007,0.9,主体,,
600587,PARTICIPATES_IN,EVT-0947,1446,1446000,0.95,主体,,
600587,PARTICIPATES_IN,EVT-1113,1535,1535000,0.95,主体,,
600789,PARTICIPATES_IN,EVT-0751,1353,1353000,0.9,主体,,
600789,PARTICIPATES_IN,EVT-0863,1398,1398001,0.95,主体,,
600789,PARTICIPATES_IN,EVT-0864,1398,1398001,0.95,主体,,
600789,PARTICIPATES_IN,EVT-1008,1479,1479000,0.95,主体,,
600789,PARTICIPATES_IN,EVT-1044,1498,1498000,0.95,主体,,
600789,PARTICIPATES_IN,EVT-1045,1499,1499000,0.9,主体,,
600789,PARTICIPATES_IN,EVT-1045,1499,1499000,0.8,涉及方,,
600789,PARTICIPATES_IN,EVT-1046,1499,1499002,0.85,主体,,
600789,PARTICIPATES_IN,EVT-1196,1581,1581000,0.95,主体,,
600789,PARTICIPATES_IN,EVT-1390,2062,2062001,0.95,主体,,
600875,HAS_EXECUTIVE,PER-0027,1173,1173003,0.85,,,
600875,HAS_EXECUTIVE,PER-0096,1225,1225000,0.85,,,
600875,HAS_EXECUTIVE,PER-0137,1225,1225000,0.85,,,
600875,HAS_EXECUTIVE,PER-0207,1230,1230000,0.9,,,
600875,HAS_EXECUTIVE,PER-0275,1230,1230000,0.9,,,
600875,HAS_EXECUTIVE,PER-0307,1173,1173000,0.9,,,
600875,HAS_EXECUTIVE,PER-0307,1225,1225000,0.9,,,
600875,HAS_EXECUTIVE,PER-0371,1172,1172000,0.9,,,
600875,PARTICIPATES_IN,EVT-0348,1172,1172000,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0348,1172,1172000,0.9,涉及方,,
600875,PARTICIPATES_IN,EVT-0349,1172,1172008,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0350,1172,1172009,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0351,1172,1172011,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0352,1173,1173000,0.95,主体,,
600875,PARTICIPATES_IN,EVT-0353,1173,1173002,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0354,1173,1173003,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0355,1173,1173003,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0356,1174,1174012,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0357,1174,1174008,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0358,1174,1174010,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0359,1174,1174011,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0477,1225,1225000,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0478,1225,1225001,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0479,1225,1225001,0.9,主体,,
600875,PARTICIPATES_IN,EVT-0623,1296,1296000,0.95,主体,,
600875,PARTICIPATES_IN,EVT-0624,1296,1296000,0.95,主体,,
600875,PARTICIPATES_IN,EVT-0624,1296,1296002,0.9,涉及方,,
600875,PARTICIPATES_IN,EVT-1226,2005,2005000,0.9,主体,,
600887,HAS_EXECUTIVE,PER-0263,1035,1035000,0.9,,,
600887,HAS_EXECUTIVE,PER-0283,1035,1035001,0.9,,,
600887,PARTICIPATES_IN,EVT-0012,1007,1007000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0013,1007,1007001,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0014,1007,1007002,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0065,1035,1035000,0.95,主体,,
600887,PARTICIPATES_IN,EVT-0066,1035,1035007,0.95,主体,,
600887,PARTICIPATES_IN,EVT-0195,1094,1094000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0196,1094,1094000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0311,1157,1157000,0.95,主体,,
600887,PARTICIPATES_IN,EVT-0312,1157,1157000,0.93,主体,,
600887,PARTICIPATES_IN,EVT-0313,1157,1157004,0.92,主体,,
600887,PARTICIPATES_IN,EVT-0382,1183,1183000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0383,1183,1183000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0592,1282,1282000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0642,1306,1306000,0.8,涉及方,,
600887,PARTICIPATES_IN,EVT-0849,1392,1392002,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0850,1392,1392002,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0851,1392,1392003,0.9,主体,,
600887,PARTICIPATES_IN,EVT-0852,1392,1392004,0.85,主体,,
600887,PARTICIPATES_IN,EVT-1272,2019,2019000,0.95,主体,,
600887,PARTICIPATES_IN,EVT-1273,2019,2019000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-1274,2019,2019001,0.9,主体,,
600887,PARTICIPATES_IN,EVT-1276,2020,2020000,0.92,主体,,
600887,PARTICIPATES_IN,EVT-1277,2020,2020000,0.9,主体,,
600887,PARTICIPATES_IN,EVT-1278,2020,2020000,0.88,主体,,
600900,HAS_EXECUTIVE,PER-0049,1124,1124002,0.8,,,
600900,HAS_EXECUTIVE,PER-0049,1361,1361001,0.9,,,
600900,HAS_EXECUTIVE,PER-0267,1238,1238000,0.9,,,
600900,HAS_EXECUTIVE,PER-0331,1361,1361001,0.9,,,
600900,HAS_EXECUTIVE,PER-0444,1124,1124003,0.85,,,
600900,PARTICIPATES_IN,EVT-0241,1122,1122009,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0243,1122,1122008,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0244,1123,1123000,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0245,1124,1124000,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0246,1124,1124001,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0247,1124,1124002,0.85,主体,,
600900,PARTICIPATES_IN,EVT-0248,1124,1124003,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0378,1182,1182010,0.9,涉及方,,
600900,PARTICIPATES_IN,EVT-0508,1238,1238000,0.9,涉及方,,
600900,PARTICIPATES_IN,EVT-0697,1328,1328000,0.95,主体,,
600900,PARTICIPATES_IN,EVT-0698,1328,1328000,0.95,主体,,
600900,PARTICIPATES_IN,EVT-0770,1361,1361007,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0771,1361,1361002,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0772,1361,1361002,0.9,主体,,
600900,PARTICIPATES_IN,EVT-0773,1361,1361003,0.9,主体,,
600970,HAS_EXECUTIVE,PER-0058,1391,1391017,0.85,,,
600970,PARTICIPATES_IN,EVT-0264,1131,1131000,0.95,主体,,
600970,PARTICIPATES_IN,EVT-0347,1171,1171014,0.9,主体,,
600970,PARTICIPATES_IN,EVT-0485,1229,1229001,0.85,主体,,
600970,PARTICIPATES_IN,EVT-0486,1229,1229001,0.9,主体,,
600970,PARTICIPATES_IN,EVT-0487,1229,1229002,0.85,主体,,
600970,PARTICIPATES_IN,EVT-0541,1255,1255000,0.95,主体,,
600970,PARTICIPATES_IN,EVT-0625,1297,1297001,0.95,主体,,
600970,PARTICIPATES_IN,EVT-0627,1297,1297001,0.95,主体,,
600970,PARTICIPATES_IN,EVT-0677,1319,1319000,0.9,主体,,
600970,PARTICIPATES_IN,EVT-0678,1319,1319003,0.9,主体,,
600970,PARTICIPATES_IN,EVT-0847,1391,1391017,0.9,主体,,
600970,PARTICIPATES_IN,EVT-0848,1391,1391019,0.85,主体,,
600970,PARTICIPATES_IN,EVT-1221,2002,2002000,0.95,主体,,
601012,PARTICIPATES_IN,EVT-0103,1050,1050000,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0104,1050,1050001,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0105,1050,1050004,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0106,1050,1050006,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0200,1096,1096000,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0201,1096,1096001,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0517,1243,1243001,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0518,1243,1243003,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0519,1243,1243006,0.9,主体,,
601012,PARTICIPATES_IN,EVT-0560,1266,1266000,0.95,主体,,
601012,PARTICIPATES_IN,EVT-0561,1266,1266006,0.95,主体,,
601012,PARTICIPATES_IN,EVT-0562,1266,1266002,0.9,主体,,
601012,PARTICIPATES_IN,EVT-1351,2049,2049000,0.9,主体,,
601088,BELONGS_TO,IND-0068,2040,2040002,0.9,,,
601088,HAS_EXECUTIVE,PER-0108,1006,1006002,0.9,,,
601088,HAS_EXECUTIVE,PER-0108,1041,1041003,0.85,,,
601088,HAS_EXECUTIVE,PER-0108,1280,1280001,0.9,,,
601088,HAS_EXECUTIVE,PER-0108,1382,1382002,0.9,,,
601088,HAS_EXECUTIVE,PER-0152,1006,1006001,0.9,,,
601088,HAS_EXECUTIVE,PER-0152,1280,1280000,0.9,,,
601088,PARTICIPATES_IN,EVT-0009,1006,1006001,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0010,1006,1006002,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0011,1006,1006003,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0079,1041,1041002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0080,1041,1041002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0081,1041,1041002,0.85,主体,,
601088,PARTICIPATES_IN,EVT-0197,1095,1095002,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0198,1095,1095023,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0199,1095,1095003,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0288,1147,1147001,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0289,1147,1147001,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0469,1220,1220002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0470,1220,1220002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0587,1280,1280001,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0588,1280,1280002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0589,1280,1280003,0.9,主体,,
601088,PARTICIPATES_IN,EVT-0704,1331,1331000,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0705,1331,1331002,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0827,1382,1382002,0.95,主体,,
601088,PARTICIPATES_IN,EVT-0828,1382,1382002,0.9,主体,,
601088,PARTICIPATES_IN,EVT-1325,2040,2040002,0.9,主体,,
601089,PARTICIPATES_IN,EVT-1002,1476,1476002,0.95,主体,,
601089,PARTICIPATES_IN,EVT-1003,1476,1476002,0.9,主体,,
601089,PARTICIPATES_IN,EVT-1039,1496,1496000,0.95,主体,,
601089,PARTICIPATES_IN,EVT-1041,1496,1496001,0.85,主体,,
601089,PARTICIPATES_IN,EVT-1042,1497,1497000,0.95,主体,,
601089,PARTICIPATES_IN,EVT-1080,1516,1516000,0.8,涉及方,,
601089,PARTICIPATES_IN,EVT-1152,1555,1555000,0.9,主体,,
601089,PARTICIPATES_IN,EVT-1153,1555,1555002,0.9,主体,,
601089,PARTICIPATES_IN,EVT-1213,1591,1591000,0.95,主体,,
601089,PARTICIPATES_IN,EVT-1214,1591,1591001,0.9,主体,,
601089,PARTICIPATES_IN,EVT-1215,1591,1591001,0.85,主体,,
601138,HAS_EXECUTIVE,PER-0145,1279,1279014,0.9,,,
601138,HAS_EXECUTIVE,PER-0237,1279,1279014,0.9,,,
601138,HAS_EXECUTIVE,PER-0295,1279,1279015,0.9,,,
601138,HAS_EXECUTIVE,PER-0350,1279,1279014,0.9,,,
601138,PARTICIPATES_IN,EVT-0047,1025,1025001,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0048,1025,1025002,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0049,1025,1025002,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0208,1100,1100002,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0439,1207,1207002,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0473,1224,1224000,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0474,1224,1224004,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0475,1224,1224016,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0476,1224,1224017,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0585,1100,1100000,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0585,1207,1207001,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0585,1279,1279003,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0586,1279,1279000,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0664,1314,1314000,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0665,1314,1314003,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0666,1314,1314004,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0722,1339,1339006,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0723,1339,1339007,0.9,主体,,
601138,PARTICIPATES_IN,EVT-0819,1378,1378000,0.95,主体,,
601138,PARTICIPATES_IN,EVT-0820,1378,1378002,0.9,主体,,
601186,HAS_EXECUTIVE,PER-0167,1129,1129000,0.9,,,
601186,HAS_EXECUTIVE,PER-0287,1130,1130001,0.9,,,
601186,HAS_EXECUTIVE,PER-0346,1129,1129000,0.85,,,
601186,HAS_EXECUTIVE,PER-0404,1129,1129001,0.85,,,
601186,PARTICIPATES_IN,EVT-0259,1129,1129001,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0260,1129,1129001,0.88,主体,,
601186,PARTICIPATES_IN,EVT-0261,1129,1129001,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0262,1130,1130000,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0263,1130,1130018,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0409,1194,1194001,0.95,主体,,
601186,PARTICIPATES_IN,EVT-0410,1194,1194000,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0515,1242,1242000,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0516,1242,1242001,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0611,1290,1290000,0.95,主体,,
601186,PARTICIPATES_IN,EVT-0612,1290,1290000,0.95,主体,,
601186,PARTICIPATES_IN,EVT-0744,1349,1349004,0.9,主体,,
601186,PARTICIPATES_IN,EVT-0745,1349,1349004,0.9,主体,,
601186,PARTICIPATES_IN,EVT-1222,2003,2003000,0.95,主体,,
601186,PARTICIPATES_IN,EVT-1223,1129,1129000,0.9,主体,,
601186,PARTICIPATES_IN,EVT-1223,2003,2003000,0.85,主体,,
601318,HAS_EXECUTIVE,PER-0118,1078,1078000,0.9,,,
601318,PARTICIPATES_IN,EVT-0073,1038,1038003,0.85,涉及方,,
601318,PARTICIPATES_IN,EVT-0160,1078,1078000,0.95,主体,,
601318,PARTICIPATES_IN,EVT-0426,1202,1202001,0.95,主体,,
601318,PARTICIPATES_IN,EVT-0427,1202,1202004,0.9,主体,,
601318,PARTICIPATES_IN,EVT-0428,1202,1202008,0.9,主体,,
601318,PARTICIPATES_IN,EVT-0429,1202,1202008,0.9,主体,,
601390,HAS_EXECUTIVE,PER-0095,1377,1377056,0.85,,,
601390,HAS_EXECUTIVE,PER-0101,1118,1118000,0.9,,,
601390,HAS_EXECUTIVE,PER-0406,1265,1265002,0.9,,,
601390,HAS_EXECUTIVE,PER-0406,1377,1377005,0.8,,,
601390,HAS_EXECUTIVE,PER-0430,1265,1265001,0.9,,,
601390,PARTICIPATES_IN,EVT-0032,1016,1016000,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0033,1016,1016000,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0034,1016,1016003,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0035,1016,1016002,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0128,1063,1063000,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0129,1063,1063001,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0130,1063,1063002,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0231,1118,1118001,0.9,涉及方,,
601390,PARTICIPATES_IN,EVT-0256,1128,1128001,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0257,1128,1128001,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0258,1128,1128002,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0661,1063,1063000,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0661,1313,1313000,0.95,主体,,
601390,PARTICIPATES_IN,EVT-0662,1313,1313001,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0663,1313,1313001,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0815,1377,1377079,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0816,1377,1377088,0.9,主体,,
601390,PARTICIPATES_IN,EVT-0817,1377,1377101,0.87,主体,,
601390,PARTICIPATES_IN,EVT-0818,1377,1377113,0.9,主体,,
601398,HAS_EXECUTIVE,PER-0123,1127,1127000,0.9,,,
601398,PARTICIPATES_IN,EVT-0008,1005,1005001,0.8,合作方,,
601398,PARTICIPATES_IN,EVT-0078,1040,1040001,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0127,1062,1062000,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0185,1090,1090009,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0186,1090,1090001,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0252,1127,1127000,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0253,1127,1127001,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0254,1127,1127002,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0255,1040,1040003,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0255,1127,1127002,0.9,主体,,
601398,PARTICIPATES_IN,EVT-0341,1170,1170000,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0342,1170,1170000,0.95,主体,,
601398,PARTICIPATES_IN,EVT-0343,1170,1170001,0.9,主体,,
